player_id,full_name,primary_pos,college,birth_date,first_year,last_year,career_seasons,total_career_games,career_passing_yards,career_rushing_yards,career_receiving_yards,career_tds,playoff_games,playoff_passing_yards,playoff_rushing_yards,playoff_receiving_yards,playoff_tds,def_solo_tackles,def_sacks,def_ints,draft_pick,pro_bowls,all_pros,hof_flag,height_in,weight_lb,forty_time,bench_press,vertical_jump,broad_jump,three_cone,twenty_shuttle,playoff_performance_bonus
00-0037236,Aidan Hutchinson,DE,Michigan,2000-08-09,2022,2025,0,0,0,0,0,0,0,0,0,0,0,82,28.5,4,2,1,0,False,79.0,268.0,4.74,,36.0,117.0,6.73,4.15,0.0
00-0020562,Chad Hutchinson,QB,Stanford,1977-02-21,2002,2004,3,15,2466,85,0,11,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,237.0,,,,,,,0.0
00-0038618,Xavier Hutchinson,WR,Iowa State,2000-06-01,2023,2025,1,11,0,49,90,0,2,0,0,9,0,3,0.0,0,205,0,0,False,75.0,210.0,4.53,,36.0,116.0,6.91,4.35,5.0
00-0038938,Jalin Hyatt,WR,Tennessee,2001-09-25,2023,2025,1,13,0,0,373,0,0,0,0,0,0,0,0.0,0,73,0,0,False,72.0,185.0,4.4,,40.0,135.0,,,0.0
00-0031045,Carlos Hyde,RB,Ohio State,1990-09-20,2014,2021,8,101,0,4979,867,40,3,0,97,23,1,0,0.0,0,57,0,0,False,72.0,230.0,4.62,19.0,34.5,114.0,,,5.7
00-0030090,Micah Hyde,S,Iowa,1990-12-31,2013,2024,3,4,0,0,0,0,0,0,0,0,0,482,5.0,24,159,1,0,False,72.0,197.0,4.56,12.0,33.0,121.0,6.78,4.2,0.0
00-0034922,Ishmael Hyman,WR,James Madison,1995-08-23,2019,2020,1,2,0,0,34,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,196.0,,,,,,,0.0
00-0020984,Randy Hymes,WR,Grambling State,1979-08-07,2002,2005,3,25,0,0,578,4,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,211.0,,,,,,,0.0
00-0028492,Henry Hynoski,FB,Pittsburgh,1988-12-30,2011,2014,4,27,0,33,138,1,2,0,0,39,0,0,0.0,0,999,0,0,False,73.0,266.0,5.06,24.0,30.5,111.0,,,5.0
00-0036287,Noah Igbinoghene,CB,Auburn,1999-11-27,2020,2025,1,1,0,0,0,0,0,0,0,0,0,58,0.0,1,30,0,0,False,71.0,197.0,4.48,15.0,37.0,128.0,,,0.0
00-0034614,Godwin Igwebuike,RB,Northwestern,1994-09-10,2018,2023,2,9,0,122,63,1,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,212.0,4.44,19.0,35.5,128.0,6.56,4.12,0.0
00-0035125,Alec Ingold,FB,Wisconsin,1996-07-09,2019,2025,5,51,0,30,463,5,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,232.0,4.89,16.0,34.0,116.0,7.35,4.32,0.0
00-0029249,Melvin Ingram,LB,South Carolina,1989-04-26,2012,2023,1,1,0,0,0,0,0,0,0,0,0,298,58.5,3,18,3,0,False,74.0,250.0,4.69,28.0,34.5,109.0,6.83,4.18,0.0
00-0037299,Keaontay Ingram,RB,USC,1999-10-26,2022,2025,2,17,0,134,47,1,0,0,0,0,0,1,0.0,0,201,0,0,False,72.0,221.0,4.53,,34.5,122.0,,,0.0
00-0027966,Mark Ingram,RB,Alabama,1989-12-21,2011,2022,12,155,0,8115,2125,75,7,0,299,57,1,2,0.0,0,28,3,0,False,69.0,215.0,4.62,21.0,31.5,118.0,7.13,4.62,5.3
00-0028411,Dontrelle Inman,WR,Virginia,1989-01-31,2014,2020,7,62,0,0,2445,13,2,0,0,108,1,0,0.0,0,999,0,0,False,75.0,205.0,,,,,,,6.0
00-0019054,Trevor Insley,WR,Nevada,1977-12-25,2000,2002,1,7,0,0,165,1,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,190.0,4.7,,,,,,0.0
00-0032122,Joey Iosefa,FB,Hawaii,1991-06-19,2015,2015,1,2,0,51,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,245.0,5.02,30.0,31.5,110.0,7.24,4.33,0.0
00-0038619,Andrei Iosivas,WR,Princeton,1999-10-15,2023,2025,1,9,0,0,116,4,0,0,0,0,0,3,0.0,0,206,0,0,False,75.0,210.0,,,,,,,0.0
00-0023248,Paul Irons,TE,Florida State,1983-12-23,2005,2005,1,1,0,0,16,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,242.0,,,,,,,0.0
00-0008044,Michael Irvin,WR,Miami,1966-03-05,1988,1999,1,4,0,0,167,3,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,207.0,,,,,,,0.0
00-0008046,Sedrick Irvin,RB,Michigan State,1978-03-30,1999,2001,2,18,0,182,317,4,1,0,0,27,0,0,0.0,0,999,0,0,False,71.0,226.0,,,,,,,5.0
00-0035341,Trenton Irwin,WR,Stanford,1995-12-10,2019,2025,4,22,0,11,586,5,2,0,0,19,0,0,0.0,0,999,0,0,False,74.0,204.0,,,,,,,5.0
00-0035527,Andy Isabella,WR,UMass Amherst,1996-11-18,2019,2024,4,24,0,10,447,3,1,0,0,0,0,3,0.0,0,62,0,0,False,69.0,188.0,4.31,15.0,36.5,121.0,6.95,4.15,5.0
00-0008059,Qadry Ismail,WR,Syracuse,1970-11-08,1993,2002,4,59,0,4,3235,21,6,0,-4,174,0,0,0.0,0,999,0,0,False,72.0,196.0,,,,,,,5.0
00-0008060,Raghib Ismail,WR,Notre Dame,1969-11-18,1993,2002,3,38,0,214,2274,10,1,0,0,163,0,0,0.0,0,999,0,0,False,71.0,188.0,,,,,,,5.0
00-0020073,Jasen Isom,RB,Western Illinois; Cincinnati,1977-01-07,2003,2004,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,240.0,,,,,,,0.0
00-0027869,Mike Iupati,G,Idaho,1987-05-12,2010,2020,1,1,0,0,10,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,331.0,5.24,27.0,27.5,92.0,7.85,4.93,0.0
00-0027531,Chris Ivory,RB,Tiffin; Washington State,1988-03-22,2010,2018,9,108,0,5237,918,32,3,0,72,0,0,0,0.0,0,999,0,0,False,72.0,223.0,,,,,,,5.0
00-0008075,Larry Izzo,LB,Rice,1974-09-26,1996,2009,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,225.0,,,,,,,0.0
00-0034439,Ryan Izzo,TE,Florida State,1995-12-21,2018,2021,2,14,0,0,313,1,0,0,0,0,0,0,0.0,0,250,0,0,False,77.0,255.0,4.94,18.0,33.0,110.0,7.15,4.43,0.0
00-0033878,Adoree' Jackson,CB,USC,1995-09-18,2017,2025,1,4,0,55,0,0,0,0,0,0,0,330,0.0,4,18,0,0,False,71.0,185.0,4.42,,36.0,122.0,,,0.0
00-0020018,Arnold Jackson,WR,Louisville,1977-04-09,2001,2002,2,13,0,0,86,1,0,0,0,0,0,0,0.0,0,999,0,0,False,68.0,173.0,4.48,,41.0,127.0,7.42,4.11,0.0
00-0025450,Brandon Jackson,RB,Nebraska,1985-10-02,2007,2012,5,51,0,1383,864,9,7,0,68,77,2,4,0.0,0,63,0,0,False,70.0,216.0,4.54,21.0,37.0,122.0,7.0,4.14,5.6
00-0024251,Chad Jackson,WR,Florida,1985-03-06,2006,2008,2,11,0,22,171,3,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,215.0,4.32,,38.5,122.0,6.73,3.97,0.0
00-0008109,Chris Jackson,WR,"Washington State; California Riverside, Univ; Orange Coast College",1975-02-26,2000,2003,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,203.0,,,,,,,0.0
00-0019255,Curtis Jackson,WR,Texas,1973-09-22,2000,2003,2,5,0,0,60,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,194.0,,,,,,,0.0
00-0033049,Darius Jackson,RB,Eastern Michigan,1993-12-01,2016,2021,1,1,0,16,0,0,0,0,0,0,0,0,0.0,0,216,0,0,False,72.0,230.0,,,,,,,0.0
00-0019663,Darrell Jackson,WR,Florida,1978-12-06,2000,2008,9,119,0,18,7140,51,6,0,0,503,3,0,0.0,0,999,0,0,False,71.0,210.0,4.56,,,,,,6.0
00-0026189,DeSean Jackson,WR,California,1986-12-01,2008,2022,15,180,0,463,11274,62,8,0,2,364,2,3,0.0,0,49,3,0,False,70.0,175.0,4.35,,,120.0,,,5.5
00-0036493,Deon Jackson,RB,Duke,1999-02-18,2021,2025,3,17,0,283,223,3,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,218.0,4.41,18.0,36.0,123.0,7.15,4.37,0.0
00-0032636,Don Jackson,RB,Nevada; Iowa Western CC,1993-09-07,2016,2016,1,3,0,32,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,209.0,,,,,,,0.0
00-0033784,Eddie Jackson,FS,Alabama,1993-12-10,2017,2024,0,0,0,0,0,0,0,0,0,0,0,373,2.0,15,112,2,1,False,72.0,202.0,,10.0,,,,,0.0
00-0024204,Fred Jackson,RB,Coe College,1981-02-20,2006,2015,9,120,27,5735,2897,40,2,0,11,42,0,0,0.0,0,999,0,0,False,73.0,215.0,,,,,,,5.0
00-0020780,Frisman Jackson,WR,Western Illinois; Northern Illinois,1979-06-12,2002,2005,4,19,0,4,490,1,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,217.0,,,,,,,0.0
00-0031367,Gabe Jackson,G,Mississippi State,1991-07-12,2014,2023,1,2,0,0,-5,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,335.0,5.34,30.0,29.0,108.0,8.25,4.78,0.0
00-0020430,James Jackson,RB,Miami,1976-08-04,2001,2005,5,35,0,1082,233,5,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,215.0,4.55,,,,,,0.0
00-0019682,Jarious Jackson,QB,Notre Dame,1977-05-03,2000,2003,3,4,114,15,0,0,1,54,0,0,0,0,0.0,0,999,0,0,False,72.0,228.0,4.68,,,109.0,,,5.0
00-0034751,Josh Jackson,CB,Iowa,1996-04-03,2018,2022,1,1,0,0,0,0,0,0,0,0,0,77,0.0,0,45,0,0,False,72.0,196.0,4.56,18.0,38.0,123.0,6.86,4.03,0.0
00-0034440,Justin Jackson,RB,Northwestern,1996-04-22,2018,2022,5,48,0,1210,609,6,2,0,9,22,0,10,0.0,0,251,0,0,False,72.0,200.0,4.52,13.0,38.5,122.0,6.81,4.07,5.0
00-0034796,Lamar Jackson,QB,Louisville,1997-01-07,2018,2025,6,86,15887,5258,0,154,6,1324,521,13,9,1,0.0,0,32,4,3,False,74.0,205.0,,,,,,,8.0
00-0008156,Lenzie Jackson,WR,Arizona State,1977-06-17,1999,2002,2,3,0,0,5,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,191.0,,,,,,,0.0
00-0029568,Malik Jackson,DT,Tennessee; USC,1990-01-11,2012,2021,0,0,0,0,0,0,0,0,0,0,0,206,35.5,0,137,1,0,False,77.0,285.0,4.85,25.0,28.0,105.0,7.38,4.41,0.0
00-0019153,Marlion Jackson,RB,Saginaw Valley State; Virginia Union,1977-10-11,2000,2006,1,1,0,2,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,240.0,4.6,24.0,35.5,125.0,7.15,4.14,0.0
00-0035277,Mike Jackson,CB,Miami,1997-01-10,2019,2025,1,1,0,0,0,0,0,0,0,0,0,151,0.0,3,158,0,0,False,73.0,210.0,4.45,13.0,40.5,130.0,7.12,4.12,0.0
00-0020617,Nate Jackson,TE,Menlo College; Cal Poly (San Luis Obispo),1979-06-04,2003,2008,4,17,0,0,239,2,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,235.0,,,,,,,0.0
00-0008178,Raymond Jackson,DB,Colorado State,1973-02-17,1996,2001,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,189.0,,,,,,,0.0
00-0038891,Shedrick Jackson,WR,Auburn,1999-10-20,2023,2025,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,198.0,,,,,,,0.0
00-0008190,Sheldon Jackson,TE,Nebraska,1976-07-24,1999,2001,3,15,0,0,71,2,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,250.0,,,,,,,0.0
00-0022736,Steven Jackson,RB,Oregon State,1983-07-22,2004,2015,12,160,2,11447,3675,79,4,0,92,5,1,0,0.0,0,24,3,0,False,74.0,240.0,4.55,,,,,,5.5
00-0024279,Tarvaris Jackson,QB,Alabama State; Arkansas,1983-04-21,2006,2015,9,57,7263,633,0,45,2,164,17,0,0,0,0.0,0,64,0,0,False,74.0,225.0,4.69,22.0,31.5,107.0,7.4,4.38,5.0
00-0008196,Terry Jackson,RB,Florida,1976-01-10,1999,2005,5,46,0,331,348,5,1,0,0,19,0,0,0.0,0,999,0,0,False,72.0,232.0,,,,,,,5.0
00-0035934,Trishton Jackson,WR,Syracuse,1998-03-09,2020,2025,1,2,0,0,9,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,191.0,4.5,,36.0,117.0,,,0.0
00-0035356,Tyree Jackson,TE,Buffalo,1997-11-07,2021,2025,1,3,0,0,22,1,0,0,0,0,0,0,0.0,0,999,0,0,False,79.0,249.0,4.59,,34.5,120.0,7.09,4.28,0.0
00-0023496,Vincent Jackson,WR,Northern Colorado,1983-01-14,2005,2016,12,143,0,161,9080,57,6,0,0,503,3,2,0.0,0,61,3,0,False,77.0,230.0,4.46,,39.0,,,,6.0
00-0008210,Willie Jackson,WR,Florida,1971-08-16,1994,2002,4,56,0,0,2176,14,2,0,-3,251,3,0,0.0,0,999,0,0,False,73.0,212.0,,,,,,,8.0
00-0023545,Brandon Jacobs,RB,Southern Illinois; Auburn; Coffeyville CC,1982-07-06,2005,2013,9,106,0,5096,743,64,10,0,461,45,5,11,0.0,0,110,0,0,False,76.0,264.0,4.56,19.0,37.0,118.0,7.53,4.46,16.0
00-0035700,Josh Jacobs,RB,Alabama,1998-02-11,2019,2025,5,73,0,5545,1448,46,1,0,83,44,0,3,0.0,0,24,3,1,False,70.0,223.0,,,,,,,5.0
00-0030806,Nic Jacobs,TE,McNeese State; LSU,1991-10-13,2014,2015,2,6,0,0,22,1,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,295.0,4.89,15.0,,,,,0.0
00-0022124,Taylor Jacobs,WR,Florida,1981-05-30,2003,2007,5,21,0,-14,384,2,1,0,0,19,0,0,0.0,0,999,0,0,False,72.0,210.0,4.42,,,,,,5.0
00-0008224,Mitch Jacoby,TE,Northern Illinois,1973-12-08,1997,1999,1,1,0,0,6,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,260.0,,,,,,,0.0
00-0008229,Nate Jacquet,WR,San Diego State; Mt. San Antonio,1975-09-02,1997,2002,2,8,0,4,43,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,185.0,,,,,,,0.0
00-0027470,Brandon James,WR,Florida,1987-12-21,2010,2010,1,2,0,0,40,0,0,0,0,0,0,0,0.0,0,999,0,0,False,67.0,176.0,4.47,14.0,,,,,0.0
00-0020484,Cedric James,WR,TCU,1979-03-19,2001,2005,1,2,0,0,29,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,197.0,4.49,,43.0,134.0,,,0.0
00-0034790,Derwin James,FS,Florida State,1996-08-03,2018,2025,0,0,0,0,0,0,0,0,0,0,0,383,17.0,9,17,4,1,False,74.0,215.0,4.47,21.0,40.0,132.0,,,0.0
00-0008241,Edgerrin James,RB,Miami,1978-08-01,1999,2009,11,148,0,12156,3336,91,13,0,852,284,6,0,0.0,0,999,0,0,False,72.0,219.0,,,,,,,15.9
00-0027467,Javarris James,RB,Miami,1987-09-18,2010,2012,1,8,0,112,63,6,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,208.0,4.58,21.0,36.0,115.0,,,0.0
00-0032135,Jesse James,TE,Penn State,1994-06-04,2015,2023,7,78,0,0,1522,12,5,0,0,171,0,0,0.0,0,160,0,0,False,79.0,261.0,4.83,26.0,37.5,121.0,7.53,4.5,5.0
00-0029260,LaMichael James,RB,Oregon,1989-10-22,2012,2015,3,14,0,193,45,0,4,0,65,11,1,0,0.0,0,61,0,0,False,69.0,200.0,4.35,15.0,35.0,123.0,6.88,4.12,5.5
00-0030391,Mike James,RB,Miami,1991-04-13,2013,2017,3,15,2,351,60,1,0,0,0,0,0,0,0.0,0,189,0,0,False,70.0,223.0,4.53,28.0,35.0,115.0,,4.62,0.0
00-0034286,Richie James,WR,Middle Tennessee State,1995-09-05,2018,2023,5,43,0,5,1372,7,5,0,0,88,0,2,0.0,0,240,0,0,False,69.0,185.0,4.48,6.0,35.5,122.0,6.87,4.16,5.0
00-0019646,Sebastian Janikowski,K,Florida State,1978-03-02,2000,2018,0,0,0,0,0,0,0,0,0,0,0,19,0.0,0,17,1,0,False,73.0,260.0,,,,,,,0.0
00-0031001,Jeff Janis,WR,Saginaw Valley State,1991-06-24,2014,2017,4,18,0,38,200,2,2,0,0,145,2,20,0.0,0,236,0,0,False,75.0,219.0,4.42,20.0,37.5,123.0,6.64,3.98,7.0
00-0032956,Andy Janovich,FB,Nebraska,1993-05-23,2016,2021,6,40,0,55,255,5,0,0,0,0,0,17,0.0,0,176,0,0,False,73.0,238.0,4.81,30.0,34.0,119.0,7.28,4.32,0.0
00-0025432,Dwayne Jarrett,WR,USC,1986-09-11,2007,2010,4,23,0,11,428,1,1,0,0,27,0,0,0.0,0,999,0,0,False,76.0,219.0,4.62,,,,,,5.0
00-0031583,Grady Jarrett,DT,Clemson,1993-04-28,2015,2025,0,0,0,0,0,0,0,0,0,0,0,267,36.5,0,137,2,0,False,73.0,294.0,5.06,30.0,31.0,112.0,7.37,4.56,0.0
00-0038821,Rakim Jarrett,WR,Maryland,2001-01-24,2023,2025,1,6,0,0,60,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,192.0,4.44,13.0,35.5,123.0,,,0.0
00-0033658,Blake Jarwin,TE,Oklahoma State,1994-07-16,2017,2021,4,35,0,0,780,8,3,0,0,32,0,0,0.0,0,999,0,0,False,77.0,250.0,,,,,,,5.0
00-0028542,Lestar Jean,WR,Florida Atlantic,1988-02-05,2011,2013,2,13,0,0,186,1,1,0,0,0,0,0,0.0,0,999,0,0,False,75.0,202.0,4.61,14.0,37.5,113.0,7.45,4.43,5.0
00-0008300,Patrick Jeffers,WR,Virginia,1973-02-02,1996,2001,2,22,0,16,1209,12,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,218.0,,,,,,,0.0
00-0036670,Jermar Jefferson,RB,Oregon State,2000-04-15,2021,2025,1,4,0,74,23,2,0,0,0,0,0,0,0.0,0,257,0,0,False,70.0,215.0,4.57,13.0,31.0,115.0,7.38,4.38,0.0
00-0036322,Justin Jefferson,WR,LSU,1999-06-16,2020,2025,4,60,69,28,5899,31,1,-2,0,47,0,2,0.0,0,22,4,2,False,73.0,195.0,4.43,,37.5,126.0,,,5.0
00-0008313,Shawn Jefferson,WR,UCF,1969-02-22,1991,2003,5,63,0,4,2499,11,2,0,0,10,1,0,0.0,0,999,0,0,False,71.0,185.0,,,,,,,6.0
00-0036415,Van Jefferson,WR,Florida; Mississippi,1996-07-26,2020,2025,4,54,0,23,1600,10,5,0,15,148,1,1,0.0,0,57,0,0,False,73.0,200.0,,,,,,,5.4
00-0029137,Alshon Jeffery,WR,South Carolina,1990-02-14,2012,2020,9,108,0,140,6786,47,5,0,0,364,3,0,0.0,0,45,1,0,False,75.0,218.0,4.48,,,,,,6.2
00-0008329,Dietrich Jells,WR,Pittsburgh,1972-04-11,1996,1999,1,14,0,0,180,2,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,185.0,,,,,,,0.0
00-0029654,A.J. Jenkins,WR,Illinois,1989-09-08,2012,2014,3,15,0,4,223,0,1,0,0,27,0,0,0.0,0,30,0,0,False,72.0,200.0,4.37,12.0,38.5,124.0,,,5.0
00-0030370,Greg Jenkins,WR,Alabama State; Mississippi Gulf Coast CC; Troy,1989-08-23,2013,2014,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,205.0,,,,,,,0.0
00-0008346,James Jenkins,TE,Rutgers,1967-08-17,1991,2000,2,4,0,0,30,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,249.0,,,,,,,0.0
00-0029681,Janoris Jenkins,CB,North Alabama; Florida,1988-10-29,2012,2022,1,1,0,0,0,0,0,0,0,0,0,493,2.0,27,39,1,0,False,70.0,190.0,4.41,,33.5,121.0,6.95,4.13,0.0
00-0022296,Justin Jenkins,WR,Mississippi State,1980-12-10,2005,2009,1,1,0,-3,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,207.0,4.6,,35.0,123.0,7.47,4.16,0.0
00-0026990,Malcolm Jenkins,S,Ohio State,1987-12-20,2009,2021,0,0,0,0,0,0,0,0,0,0,0,804,13.5,21,14,3,0,False,72.0,204.0,4.51,15.0,33.0,124.0,6.59,4.08,0.0
00-0008357,MarTay Jenkins,WR,Nebraska-Omaha; North Iowa Area Community College,1975-02-28,1999,2002,3,36,0,6,980,4,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,206.0,,,,,,,0.0
00-0022781,Michael Jenkins,WR,Ohio State,1982-06-18,2004,2012,9,117,0,4,4427,25,5,0,0,240,1,8,0.0,0,29,0,0,False,76.0,214.0,4.4,,,,,,5.4
00-0019025,Ronney Jenkins,RB,Northern Arizona; BYU,1977-05-25,2000,2003,2,8,0,5,1,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,190.0,4.5,18.0,,118.0,,,0.0
00-0024398,Adam Jennings,WR,Fresno State,1982-11-17,2006,2009,2,4,0,-4,62,1,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,180.0,4.44,,37.5,118.0,6.88,4.12,0.0
00-0036259,Jauan Jennings,WR,Tennessee,1997-07-10,2020,2025,3,41,0,0,963,7,8,21,-1,221,2,2,0.0,0,217,0,0,False,75.0,212.0,4.72,,29.0,119.0,,,5.5
00-0027167,Chris Jennings,RB,Arizona; Arizona Western,1985-12-12,2009,2009,1,9,0,220,56,1,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,219.0,,,,,,,0.0
00-0031972,Darius Jennings,WR,Virginia,1992-06-28,2015,2019,3,16,21,2,235,0,1,0,0,0,0,0,0.0,0,999,0,0,False,70.0,180.0,,,,,,,5.0
00-0024267,Greg Jennings,WR,Western Michigan,1983-09-21,2006,2015,10,139,0,-1,8298,64,10,0,0,673,6,0,0.0,0,52,2,0,False,72.0,198.0,4.42,,36.5,117.0,6.68,4.16,16.2
00-0028598,M.D. Jennings,FS,Arkansas State,1988-07-25,2011,2013,1,1,0,6,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,187.0,,,,,,,0.0
00-0021129,Mike Jennings,WR,Florida State; Grambling State,1979-09-07,2006,2007,1,4,0,12,49,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,181.0,,,,,,,0.0
00-0027155,Rashad Jennings,RB,Liberty; Pittsburgh,1985-03-26,2009,2016,7,92,0,3772,1469,25,1,0,29,4,0,2,0.0,0,250,0,0,False,73.0,231.0,4.52,29.0,34.0,120.0,6.86,4.2,5.0
00-0030822,Marcel Jensen,TE,Fresno State,1990-02-12,2014,2016,1,1,0,0,8,0,0,0,0,0,0,0,0.0,0,999,0,0,False,78.0,270.0,4.85,24.0,35.0,115.0,7.38,4.6,0.0
00-0028021,Jerrel Jernigan,WR,Troy,1989-06-14,2011,2014,4,19,0,61,391,3,1,0,0,0,0,1,0.0,0,83,0,0,False,68.0,189.0,4.46,11.0,37.5,124.0,7.07,4.25,5.0
00-0008391,Travis Jervey,RB,The Citadel,1972-05-05,1995,2003,4,6,0,72,2,1,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,222.0,,,,,,,0.0
00-0008400,James Jett,WR,West Virginia,1970-12-28,1993,2002,3,33,0,0,927,4,4,0,-4,60,2,0,0.0,0,999,0,0,False,70.0,170.0,,,,,,,6.0
00-0008401,John Jett,P,East Carolina,1968-11-11,1993,2003,4,5,0,-8,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,197.0,,,,,,,0.0
00-0036407,Jerry Jeudy,WR,Alabama,1999-04-24,2020,2025,4,57,0,43,3053,11,0,0,0,0,0,1,0.0,0,15,1,0,False,73.0,195.0,4.45,,35.0,120.0,,4.53,0.0
00-0021260,Kyle Johnson,RB,Syracuse,1978-12-15,2002,2007,3,24,0,39,323,9,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,242.0,4.74,22.0,34.0,119.0,7.4,4.35,0.0
00-0022044,Andre Johnson,WR,Miami,1981-07-11,2003,2016,14,190,0,54,14185,70,4,0,0,358,1,1,0.0,0,3,7,2,True,75.0,229.0,4.41,,39.0,132.0,,,5.5
00-0008430,Anthony Johnson,RB,Notre Dame,1967-10-25,1990,2000,2,23,0,174,256,1,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,225.0,,,,,,,0.0
00-0029729,Austin Johnson,FB,Tennessee,1989-06-16,2013,2017,2,11,0,31,45,2,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,240.0,,,,,,,0.0
00-0021993,Bethel Johnson,WR,Texas A&M,1979-02-11,2003,2006,4,27,0,4,606,4,3,0,3,70,1,0,0.0,0,999,0,0,False,71.0,200.0,4.38,,38.5,127.0,,,5.7
00-0037382,Brandon Johnson,WR,UCF; Tennessee,1998-07-26,2022,2025,2,14,0,0,326,5,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,195.0,,,,,,,0.0
00-0019172,Bryan Johnson,FB,Boise State,1978-01-18,2000,2006,5,35,0,10,384,2,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,242.0,,,,,,,0.0
00-0022156,Bryant Johnson,WR,Penn State,1981-03-07,2003,2011,9,123,0,-8,3944,16,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,212.0,4.57,,,,,,0.0
00-0036810,Cade Johnson,WR,South Dakota State,1998-04-10,2021,2023,1,2,0,0,21,0,1,0,0,39,0,0,0.0,0,999,0,0,False,70.0,184.0,,,,,,,5.0
00-0025389,Calvin Johnson,WR,Georgia Tech,1985-09-29,2007,2015,9,135,0,167,11624,84,2,0,0,296,2,0,0.0,0,2,6,3,True,77.0,237.0,4.35,,,,,,7.0
00-0020397,Chad Johnson,WR,Oregon State; Langston University; Santa Monica,1978-01-09,2001,2011,11,164,0,175,11060,67,3,0,0,108,0,0,0.0,0,36,6,2,False,73.0,192.0,4.57,,33.0,108.0,7.51,4.14,5.0
00-0008454,Charles Johnson,WR,Colorado,1972-01-03,1994,2002,4,42,0,18,1158,9,3,0,0,115,0,0,0.0,0,999,0,0,False,72.0,205.0,,,,,,,5.0
00-0024413,Charlie Johnson,G,Oklahoma State,1984-05-02,2006,2014,1,1,0,0,-2,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,305.0,,,,,,,0.0
00-0030113,Charles D. Johnson,WR,Grand Valley; Antelope Valley Junior College; Eastern Kentucky,1989-02-27,2013,2017,3,30,0,-11,834,2,0,0,0,0,0,2,0.0,0,216,0,0,False,74.0,217.0,,,,,,,0.0
00-0021949,Chris Johnson,DB,Louisville; Blinn College,1979-09-25,2003,2012,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,200.0,,,,,,,0.0
00-0026164,Chris Johnson,RB,East Carolina,1985-09-23,2008,2017,10,130,0,9651,2255,64,1,0,72,28,1,0,0.0,0,24,3,1,False,71.0,203.0,4.24,,35.0,130.0,,,7.0
